start_time,end_time,steps,distance,flights,activity_level
2024-08-10 14:20:00+09:00,2024-08-10 14:30:00+09:00,12.0,0.009,0.0,Inactive
2024-08-10 14:30:00+09:00,2024-08-10 14:40:00+09:00,9.0,0.007,0.0,Inactive
2024-08-10 14:40:00+09:00,2024-08-10 14:50:00+09:00,13.0,0.01,0.0,Inactive
2024-08-10 14:50:00+09:00,2024-08-10 15:00:00+09:00,1.0,0.001,0.0,Inactive
2024-08-10 15:20:00+09:00,2024-08-10 15:30:00+09:00,20.0,0.015,0.0,Inactive
2024-08-10 15:30:00+09:00,2024-08-10 15:40:00+09:00,15.0,0.011,0.0,Inactive
2024-08-10 15:40:00+09:00,2024-08-10 15:50:00+09:00,2.0,0.002,0.0,Inactive
2024-08-10 15:50:00+09:00,2024-08-10 16:00:00+09:00,8.0,0.004,0.0,Inactive
2024-08-10 16:00:00+09:00,2024-08-10 16:10:00+09:00,6.0,0.004,0.0,Inactive
2024-08-10 16:10:00+09:00,2024-08-10 16:20:00+09:00,13.0,0.01,0.0,Inactive
2024-08-10 16:20:00+09:00,2024-08-10 16:30:00+09:00,5.0,0.004,0.0,Inactive
2024-08-10 16:30:00+09:00,2024-08-10 16:40:00+09:00,134.0,0.101,1.0,Light
2024-08-10 17:10:00+09:00,2024-08-10 17:20:00+09:00,16.0,0.012,0.0,Inactive
2024-08-10 17:20:00+09:00,2024-08-10 17:30:00+09:00,10.0,0.007,0.0,Inactive
2024-08-10 17:50:00+09:00,2024-08-10 18:00:00+09:00,48.0,0.035,0.0,Inactive
2024-08-10 18:00:00+09:00,2024-08-10 18:10:00+09:00,2.0,0.001,0.0,Inactive
2024-08-10 18:10:00+09:00,2024-08-10 18:20:00+09:00,24.0,0.017,0.0,Inactive
2024-08-10 18:20:00+09:00,2024-08-10 18:30:00+09:00,196.0,0.134,1.0,Moderate
2024-08-10 18:50:00+09:00,2024-08-10 19:00:00+09:00,36.0,0.027,0.0,Inactive
2024-08-10 19:00:00+09:00,2024-08-10 19:10:00+09:00,8.0,0.006,0.0,Inactive
2024-08-10 19:10:00+09:00,2024-08-10 19:20:00+09:00,6.0,0.004,0.0,Inactive
2024-08-10 19:40:00+09:00,2024-08-10 19:50:00+09:00,22.0,0.016,0.0,Inactive
2024-08-10 20:40:00+09:00,2024-08-10 20:50:00+09:00,22.0,0.017,0.0,Inactive
2024-08-10 20:50:00+09:00,2024-08-10 21:00:00+09:00,4.0,0.003,0.0,Inactive
2024-08-10 21:00:00+09:00,2024-08-10 21:10:00+09:00,5.0,0.004,0.0,Inactive
2024-08-10 21:10:00+09:00,2024-08-10 21:20:00+09:00,583.0,0.431,1.0,Active
2024-08-10 21:20:00+09:00,2024-08-10 21:30:00+09:00,487.0,0.35,0.0,Moderate
2024-08-10 21:30:00+09:00,2024-08-10 21:40:00+09:00,19.0,0.012,0.0,Inactive
2024-08-10 21:40:00+09:00,2024-08-10 21:50:00+09:00,1332.0,1.045,1.0,Very Active
2024-08-10 21:50:00+09:00,2024-08-10 22:00:00+09:00,762.0,0.483,0.0,Active
2024-08-10 22:00:00+09:00,2024-08-10 22:10:00+09:00,41.0,0.039,0.0,Inactive
2024-08-10 23:00:00+09:00,2024-08-10 23:10:00+09:00,25.0,0.018,0.0,Inactive
2024-08-10 23:10:00+09:00,2024-08-10 23:20:00+09:00,6.0,0.004,0.0,Inactive
2024-08-11 00:10:00+09:00,2024-08-11 00:20:00+09:00,33.0,0.025,0.0,Inactive
2024-08-11 00:20:00+09:00,2024-08-11 00:30:00+09:00,21.0,0.016,0.0,Inactive
2024-08-11 00:40:00+09:00,2024-08-11 00:50:00+09:00,38.0,0.029,0.0,Inactive
2024-08-11 00:50:00+09:00,2024-08-11 01:00:00+09:00,12.0,0.01,0.0,Inactive
2024-08-11 07:10:00+09:00,2024-08-11 07:20:00+09:00,8.0,0.007,0.0,Inactive
2024-08-11 07:20:00+09:00,2024-08-11 07:30:00+09:00,5.0,0.004,0.0,Inactive
2024-08-11 08:10:00+09:00,2024-08-11 08:20:00+09:00,16.0,0.012,0.0,Inactive
2024-08-11 09:00:00+09:00,2024-08-11 09:10:00+09:00,8.0,0.006,0.0,Inactive
2024-08-11 09:10:00+09:00,2024-08-11 09:20:00+09:00,0.0,0.0,0.0,Inactive
2024-08-11 09:20:00+09:00,2024-08-11 09:30:00+09:00,56.0,0.04,0.0,Inactive
2024-08-11 09:30:00+09:00,2024-08-11 09:40:00+09:00,17.0,0.013,0.0,Inactive
2024-08-11 09:40:00+09:00,2024-08-11 09:50:00+09:00,1.0,0.0,0.0,Inactive
2024-08-11 10:00:00+09:00,2024-08-11 10:10:00+09:00,12.0,0.01,0.0,Inactive
2024-08-11 10:10:00+09:00,2024-08-11 10:20:00+09:00,64.0,0.048,0.0,Inactive
2024-08-11 10:20:00+09:00,2024-08-11 10:30:00+09:00,46.0,0.036,0.0,Inactive
2024-08-11 10:30:00+09:00,2024-08-11 10:40:00+09:00,35.0,0.026,0.0,Inactive
2024-08-11 10:40:00+09:00,2024-08-11 10:50:00+09:00,14.0,0.011,0.0,Inactive
2024-08-11 10:50:00+09:00,2024-08-11 11:00:00+09:00,21.0,0.016,0.0,Inactive
2024-08-11 11:20:00+09:00,2024-08-11 11:30:00+09:00,31.0,0.023,0.0,Inactive
2024-08-11 12:10:00+09:00,2024-08-11 12:20:00+09:00,3.0,0.002,0.0,Inactive
2024-08-11 13:10:00+09:00,2024-08-11 13:20:00+09:00,8.0,0.006,0.0,Inactive
2024-08-11 13:20:00+09:00,2024-08-11 13:30:00+09:00,15.0,0.011,0.0,Inactive
2024-08-11 13:40:00+09:00,2024-08-11 13:50:00+09:00,26.0,0.021,0.0,Inactive
2024-08-11 14:00:00+09:00,2024-08-11 14:10:00+09:00,163.0,0.044,0.0,Light
2024-08-11 14:10:00+09:00,2024-08-11 14:20:00+09:00,1103.0,0.79,1.0,Very Active
2024-08-11 14:20:00+09:00,2024-08-11 14:30:00+09:00,1268.0,0.876,1.0,Very Active
2024-08-11 14:50:00+09:00,2024-08-11 15:00:00+09:00,14.0,0.011,0.0,Inactive
2024-08-11 15:00:00+09:00,2024-08-11 15:10:00+09:00,838.0,0.457,0.0,Active
2024-08-11 15:10:00+09:00,2024-08-11 15:20:00+09:00,1223.0,0.994,9.0,Intense
2024-08-11 15:20:00+09:00,2024-08-11 15:30:00+09:00,244.0,0.099,0.0,Moderate
2024-08-11 15:30:00+09:00,2024-08-11 15:40:00+09:00,105.0,0.073,0.0,Light
2024-08-11 15:40:00+09:00,2024-08-11 15:50:00+09:00,834.0,0.578,1.0,Active
2024-08-11 16:00:00+09:00,2024-08-11 16:10:00+09:00,83.0,0.06,0.0,Inactive
2024-08-11 16:10:00+09:00,2024-08-11 16:20:00+09:00,842.0,0.63,0.0,Active
2024-08-11 16:20:00+09:00,2024-08-11 16:30:00+09:00,1435.0,0.957,0.0,Very Active
2024-08-11 16:30:00+09:00,2024-08-11 16:40:00+09:00,628.0,0.469,1.0,Active
2024-08-11 17:00:00+09:00,2024-08-11 17:10:00+09:00,158.0,0.116,0.0,Light
2024-08-11 17:10:00+09:00,2024-08-11 17:20:00+09:00,16.0,0.012,0.0,Inactive
2024-08-11 17:40:00+09:00,2024-08-11 17:50:00+09:00,196.0,0.128,1.0,Moderate
2024-08-11 17:50:00+09:00,2024-08-11 18:00:00+09:00,27.0,0.018,0.0,Inactive
2024-08-11 18:00:00+09:00,2024-08-11 18:10:00+09:00,483.0,0.32,0.0,Moderate
2024-08-11 18:10:00+09:00,2024-08-11 18:20:00+09:00,33.0,0.025,0.0,Inactive
2024-08-11 18:30:00+09:00,2024-08-11 18:40:00+09:00,8.0,0.006,0.0,Inactive
2024-08-11 18:40:00+09:00,2024-08-11 18:50:00+09:00,129.0,0.093,0.0,Light
2024-08-11 19:10:00+09:00,2024-08-11 19:20:00+09:00,644.0,0.481,0.0,Active
2024-08-11 19:20:00+09:00,2024-08-11 19:30:00+09:00,244.0,0.18,0.0,Moderate
2024-08-11 19:30:00+09:00,2024-08-11 19:40:00+09:00,35.0,0.027,0.0,Inactive
2024-08-11 19:40:00+09:00,2024-08-11 19:50:00+09:00,1498.0,1.084,0.0,Very Active
2024-08-11 19:50:00+09:00,2024-08-11 20:00:00+09:00,648.0,0.495,0.0,Active
2024-08-11 20:00:00+09:00,2024-08-11 20:10:00+09:00,19.0,0.015,0.0,Inactive
2024-08-11 22:50:00+09:00,2024-08-11 23:00:00+09:00,18.0,0.012,0.0,Inactive
2024-08-11 23:10:00+09:00,2024-08-11 23:20:00+09:00,9.0,0.007,0.0,Inactive
2024-08-11 23:30:00+09:00,2024-08-11 23:40:00+09:00,28.0,0.021,0.0,Inactive
2024-08-11 23:50:00+09:00,2024-08-12 00:00:00+09:00,8.0,0.006,0.0,Inactive
2024-08-12 00:00:00+09:00,2024-08-12 00:10:00+09:00,16.0,0.013,0.0,Inactive
2024-08-12 06:10:00+09:00,2024-08-12 06:20:00+09:00,6.0,0.004,0.0,Inactive
2024-08-12 06:20:00+09:00,2024-08-12 06:30:00+09:00,3.0,0.003,0.0,Inactive
2024-08-12 08:50:00+09:00,2024-08-12 09:00:00+09:00,61.0,0.046,0.0,Inactive
2024-08-12 09:50:00+09:00,2024-08-12 10:00:00+09:00,27.0,0.021,0.0,Inactive
2024-08-12 10:10:00+09:00,2024-08-12 10:20:00+09:00,82.0,0.062,0.0,Inactive
2024-08-12 10:20:00+09:00,2024-08-12 10:30:00+09:00,30.0,0.023,0.0,Inactive
2024-08-12 10:30:00+09:00,2024-08-12 10:40:00+09:00,24.0,0.018,0.0,Inactive
2024-08-12 10:40:00+09:00,2024-08-12 10:50:00+09:00,115.0,0.089,0.0,Light
2024-08-12 11:00:00+09:00,2024-08-12 11:10:00+09:00,81.0,0.059,0.0,Inactive
2024-08-12 11:10:00+09:00,2024-08-12 11:20:00+09:00,46.0,0.035,0.0,Inactive
2024-08-12 11:30:00+09:00,2024-08-12 11:40:00+09:00,601.0,0.323,0.0,Active
2024-08-12 11:40:00+09:00,2024-08-12 11:50:00+09:00,1798.0,1.295,0.0,Very Active
2024-08-12 11:50:00+09:00,2024-08-12 12:00:00+09:00,2055.0,1.342,16.412,Intense
2024-08-12 12:00:00+09:00,2024-08-12 12:10:00+09:00,1971.0,1.325,5.712,Intense
2024-08-12 12:10:00+09:00,2024-08-12 12:20:00+09:00,1672.0,1.053,21.537,Intense
2024-08-12 12:20:00+09:00,2024-08-12 12:30:00+09:00,2030.0,1.304,0.34,Intense
2024-08-12 12:30:00+09:00,2024-08-12 12:40:00+09:00,1810.0,1.197,0.0,Very Active
2024-08-12 12:40:00+09:00,2024-08-12 12:50:00+09:00,2233.0,1.562,0.0,Intense
2024-08-12 12:50:00+09:00,2024-08-12 13:00:00+09:00,2046.0,1.4,0.0,Intense
2024-08-12 13:00:00+09:00,2024-08-12 13:10:00+09:00,2075.0,1.434,2.488,Intense
2024-08-12 13:10:00+09:00,2024-08-12 13:20:00+09:00,475.0,0.318,0.512,Moderate
2024-08-12 16:00:00+09:00,2024-08-12 16:10:00+09:00,16.0,0.012,0.0,Inactive
2024-08-12 16:40:00+09:00,2024-08-12 16:50:00+09:00,17.0,0.012,0.0,Inactive
2024-08-12 18:50:00+09:00,2024-08-12 19:00:00+09:00,16.0,0.009,0.0,Inactive
2024-08-12 20:10:00+09:00,2024-08-12 20:20:00+09:00,34.0,0.022,0.0,Inactive
2024-08-12 22:30:00+09:00,2024-08-12 22:40:00+09:00,8.0,0.005,0.0,Inactive
2024-08-12 22:50:00+09:00,2024-08-12 23:00:00+09:00,6.0,0.004,0.0,Inactive
2024-08-12 23:10:00+09:00,2024-08-12 23:20:00+09:00,31.0,0.023,0.0,Inactive
2024-08-12 23:30:00+09:00,2024-08-12 23:40:00+09:00,9.0,0.007,0.0,Inactive
2024-08-13 08:00:00+09:00,2024-08-13 08:10:00+09:00,35.0,0.028,0.0,Inactive
2024-08-13 08:10:00+09:00,2024-08-13 08:20:00+09:00,2.0,0.002,0.0,Inactive
2024-08-13 08:30:00+09:00,2024-08-13 08:40:00+09:00,139.0,0.104,0.0,Light
2024-08-13 08:40:00+09:00,2024-08-13 08:50:00+09:00,42.0,0.028,0.0,Inactive
2024-08-13 08:50:00+09:00,2024-08-13 09:00:00+09:00,51.0,0.038,0.0,Inactive
2024-08-13 09:00:00+09:00,2024-08-13 09:10:00+09:00,1.0,0.0,0.0,Inactive
2024-08-13 09:10:00+09:00,2024-08-13 09:20:00+09:00,94.0,0.035,0.0,Inactive
2024-08-13 09:20:00+09:00,2024-08-13 09:30:00+09:00,749.0,0.579,0.0,Active
2024-08-13 09:30:00+09:00,2024-08-13 09:40:00+09:00,85.0,0.063,0.0,Inactive
2024-08-13 09:50:00+09:00,2024-08-13 10:00:00+09:00,789.0,0.599,5.0,Very Active
2024-08-13 10:00:00+09:00,2024-08-13 10:10:00+09:00,98.0,0.072,0.0,Inactive
2024-08-13 10:10:00+09:00,2024-08-13 10:20:00+09:00,638.0,0.466,0.0,Active
2024-08-13 10:30:00+09:00,2024-08-13 10:40:00+09:00,18.0,0.013,0.0,Inactive
2024-08-13 10:40:00+09:00,2024-08-13 10:50:00+09:00,68.0,0.051,0.0,Inactive
2024-08-13 10:50:00+09:00,2024-08-13 11:00:00+09:00,1.0,0.001,0.0,Inactive
2024-08-13 11:00:00+09:00,2024-08-13 11:10:00+09:00,1.0,0.001,0.0,Inactive
2024-08-13 11:10:00+09:00,2024-08-13 11:20:00+09:00,141.0,0.107,0.0,Light
2024-08-13 11:20:00+09:00,2024-08-13 11:30:00+09:00,7.0,0.005,0.0,Inactive
2024-08-13 11:30:00+09:00,2024-08-13 11:40:00+09:00,681.0,0.477,0.0,Active
2024-08-13 11:40:00+09:00,2024-08-13 11:50:00+09:00,86.0,0.062,0.0,Inactive
2024-08-13 11:50:00+09:00,2024-08-13 12:00:00+09:00,10.0,0.007,0.0,Inactive
2024-08-13 12:00:00+09:00,2024-08-13 12:10:00+09:00,503.0,0.374,2.0,Active
2024-08-13 12:10:00+09:00,2024-08-13 12:20:00+09:00,2061.0,1.447,0.0,Intense
2024-08-13 12:20:00+09:00,2024-08-13 12:30:00+09:00,2264.0,1.763,0.0,Intense
2024-08-13 12:30:00+09:00,2024-08-13 12:40:00+09:00,2359.0,1.729,0.0,Intense
2024-08-13 12:40:00+09:00,2024-08-13 12:50:00+09:00,1177.0,0.795,0.0,Very Active
2024-08-13 12:50:00+09:00,2024-08-13 13:00:00+09:00,928.0,0.685,0.0,Active
2024-08-13 13:00:00+09:00,2024-08-13 13:10:00+09:00,134.0,0.107,0.0,Light
2024-08-13 14:30:00+09:00,2024-08-13 14:40:00+09:00,75.0,0.049,0.0,Inactive
2024-08-13 14:50:00+09:00,2024-08-13 15:00:00+09:00,142.0,0.098,0.0,Light
2024-08-13 15:00:00+09:00,2024-08-13 15:10:00+09:00,161.0,0.103,0.0,Light
2024-08-13 15:10:00+09:00,2024-08-13 15:20:00+09:00,6.0,0.004,0.0,Inactive
2024-08-13 16:10:00+09:00,2024-08-13 16:20:00+09:00,10.0,0.008,0.0,Inactive
2024-08-13 16:20:00+09:00,2024-08-13 16:30:00+09:00,23.0,0.017,0.0,Inactive
2024-08-13 16:30:00+09:00,2024-08-13 16:40:00+09:00,97.0,0.071,0.0,Inactive
2024-08-13 16:40:00+09:00,2024-08-13 16:50:00+09:00,40.0,0.028,0.0,Inactive
2024-08-13 16:50:00+09:00,2024-08-13 17:00:00+09:00,3.0,0.002,0.0,Inactive
2024-08-13 17:00:00+09:00,2024-08-13 17:10:00+09:00,67.0,0.048,0.0,Inactive
2024-08-13 17:20:00+09:00,2024-08-13 17:30:00+09:00,605.0,0.432,0.0,Active
2024-08-13 17:30:00+09:00,2024-08-13 17:40:00+09:00,1041.0,0.746,0.0,Active
2024-08-13 17:40:00+09:00,2024-08-13 17:50:00+09:00,187.0,0.136,0.0,Light
2024-08-13 18:00:00+09:00,2024-08-13 18:10:00+09:00,12.0,0.009,0.0,Inactive
2024-08-13 18:20:00+09:00,2024-08-13 18:30:00+09:00,22.0,0.017,0.0,Inactive
2024-08-13 18:30:00+09:00,2024-08-13 18:40:00+09:00,20.0,0.016,0.0,Inactive
2024-08-13 18:50:00+09:00,2024-08-13 19:00:00+09:00,12.0,0.009,0.0,Inactive
2024-08-13 19:00:00+09:00,2024-08-13 19:10:00+09:00,79.0,0.06,0.0,Inactive
2024-08-13 19:10:00+09:00,2024-08-13 19:20:00+09:00,215.0,0.153,0.0,Moderate
2024-08-13 19:20:00+09:00,2024-08-13 19:30:00+09:00,809.0,0.576,0.0,Active
2024-08-13 19:40:00+09:00,2024-08-13 19:50:00+09:00,735.0,0.513,0.0,Active
2024-08-13 19:50:00+09:00,2024-08-13 20:00:00+09:00,118.0,0.084,0.0,Light
2024-08-13 20:10:00+09:00,2024-08-13 20:20:00+09:00,957.0,0.681,2.0,Active
2024-08-13 20:20:00+09:00,2024-08-13 20:30:00+09:00,39.0,0.03,0.0,Inactive
2024-08-13 21:10:00+09:00,2024-08-13 21:20:00+09:00,8.0,0.005,0.0,Inactive
2024-08-13 22:40:00+09:00,2024-08-13 22:50:00+09:00,21.0,0.016,0.0,Inactive
2024-08-13 22:50:00+09:00,2024-08-13 23:00:00+09:00,4.0,0.003,0.0,Inactive
2024-08-13 23:00:00+09:00,2024-08-13 23:10:00+09:00,147.0,0.112,0.0,Light
2024-08-13 23:10:00+09:00,2024-08-13 23:20:00+09:00,20.0,0.015,0.0,Inactive
2024-08-13 23:20:00+09:00,2024-08-13 23:30:00+09:00,34.0,0.026,0.0,Inactive
2024-08-13 23:30:00+09:00,2024-08-13 23:40:00+09:00,46.0,0.034,0.0,Inactive
2024-08-14 04:50:00+09:00,2024-08-14 05:00:00+09:00,17.0,0.012,0.0,Inactive
2024-08-14 05:10:00+09:00,2024-08-14 05:20:00+09:00,16.0,0.012,0.0,Inactive
2024-08-14 08:10:00+09:00,2024-08-14 08:20:00+09:00,4.0,0.003,0.0,Inactive
2024-08-14 09:30:00+09:00,2024-08-14 09:40:00+09:00,1.0,0.0,0.0,Inactive
2024-08-14 09:40:00+09:00,2024-08-14 09:50:00+09:00,745.0,0.509,0.0,Active
2024-08-14 09:50:00+09:00,2024-08-14 10:00:00+09:00,17.0,0.007,0.0,Inactive
2024-08-14 10:00:00+09:00,2024-08-14 10:10:00+09:00,694.0,0.544,5.0,Very Active
2024-08-14 10:10:00+09:00,2024-08-14 10:20:00+09:00,696.0,0.413,0.0,Active
2024-08-14 10:20:00+09:00,2024-08-14 10:30:00+09:00,548.0,0.374,2.0,Active
2024-08-14 10:40:00+09:00,2024-08-14 10:50:00+09:00,147.0,0.106,0.0,Light
2024-08-14 10:50:00+09:00,2024-08-14 11:00:00+09:00,29.0,0.021,0.0,Inactive
2024-08-14 11:00:00+09:00,2024-08-14 11:10:00+09:00,8.0,0.006,0.0,Inactive
2024-08-14 11:10:00+09:00,2024-08-14 11:20:00+09:00,85.0,0.062,0.0,Inactive
2024-08-14 11:20:00+09:00,2024-08-14 11:30:00+09:00,71.0,0.054,0.0,Inactive
2024-08-14 11:30:00+09:00,2024-08-14 11:40:00+09:00,762.0,0.553,0.0,Active
2024-08-14 11:40:00+09:00,2024-08-14 11:50:00+09:00,48.0,0.03,0.0,Inactive
2024-08-14 11:50:00+09:00,2024-08-14 12:00:00+09:00,261.0,0.176,0.0,Moderate
2024-08-14 12:00:00+09:00,2024-08-14 12:10:00+09:00,704.0,0.418,2.0,Active
2024-08-14 12:10:00+09:00,2024-08-14 12:20:00+09:00,1841.0,1.374,0.0,Very Active
2024-08-14 12:20:00+09:00,2024-08-14 12:30:00+09:00,1585.0,1.268,0.0,Very Active
2024-08-14 12:30:00+09:00,2024-08-14 12:40:00+09:00,2549.0,2.104,0.0,Intense
2024-08-14 12:40:00+09:00,2024-08-14 12:50:00+09:00,2434.0,1.899,0.0,Intense
2024-08-14 12:50:00+09:00,2024-08-14 13:00:00+09:00,2297.0,1.719,0.0,Intense
2024-08-14 13:00:00+09:00,2024-08-14 13:10:00+09:00,1713.0,1.285,1.0,Very Active
2024-08-14 13:10:00+09:00,2024-08-14 13:20:00+09:00,539.0,0.38,2.0,Active
2024-08-14 13:40:00+09:00,2024-08-14 13:50:00+09:00,8.0,0.004,0.0,Inactive
2024-08-14 14:20:00+09:00,2024-08-14 14:30:00+09:00,139.0,0.092,0.0,Light
2024-08-14 14:30:00+09:00,2024-08-14 14:40:00+09:00,21.0,0.014,0.0,Inactive
2024-08-14 14:40:00+09:00,2024-08-14 14:50:00+09:00,1.0,0.001,0.0,Inactive
2024-08-14 15:00:00+09:00,2024-08-14 15:10:00+09:00,60.0,0.044,0.0,Inactive
2024-08-14 15:10:00+09:00,2024-08-14 15:20:00+09:00,60.0,0.045,0.0,Inactive
2024-08-14 15:30:00+09:00,2024-08-14 15:40:00+09:00,22.0,0.014,0.0,Inactive
2024-08-14 15:40:00+09:00,2024-08-14 15:50:00+09:00,42.0,0.031,0.0,Inactive
2024-08-14 16:00:00+09:00,2024-08-14 16:10:00+09:00,272.0,0.204,0.0,Moderate
2024-08-14 16:10:00+09:00,2024-08-14 16:20:00+09:00,15.0,0.011,0.0,Inactive
2024-08-14 16:20:00+09:00,2024-08-14 16:30:00+09:00,263.0,0.182,0.0,Moderate
2024-08-14 17:20:00+09:00,2024-08-14 17:30:00+09:00,36.0,0.022,0.0,Inactive
2024-08-14 17:30:00+09:00,2024-08-14 17:40:00+09:00,861.0,0.616,0.0,Active
2024-08-14 17:40:00+09:00,2024-08-14 17:50:00+09:00,585.0,0.435,0.0,Active
2024-08-14 17:50:00+09:00,2024-08-14 18:00:00+09:00,63.0,0.047,0.0,Inactive
2024-08-14 18:00:00+09:00,2024-08-14 18:10:00+09:00,123.0,0.09,0.0,Light
2024-08-14 18:10:00+09:00,2024-08-14 18:20:00+09:00,29.0,0.021,0.0,Inactive
2024-08-14 18:20:00+09:00,2024-08-14 18:30:00+09:00,261.0,0.189,0.0,Moderate
2024-08-14 18:30:00+09:00,2024-08-14 18:40:00+09:00,1228.0,0.885,2.0,Very Active
2024-08-14 18:50:00+09:00,2024-08-14 19:00:00+09:00,523.0,0.358,0.0,Active
2024-08-14 19:00:00+09:00,2024-08-14 19:10:00+09:00,348.0,0.279,0.0,Moderate
2024-08-14 19:10:00+09:00,2024-08-14 19:20:00+09:00,2.0,0.001,0.0,Inactive
2024-08-14 19:20:00+09:00,2024-08-14 19:30:00+09:00,593.0,0.422,2.0,Active
2024-08-14 19:30:00+09:00,2024-08-14 19:40:00+09:00,466.0,0.34,0.0,Moderate
2024-08-14 20:20:00+09:00,2024-08-14 20:30:00+09:00,12.0,0.007,0.0,Inactive
2024-08-14 21:00:00+09:00,2024-08-14 21:10:00+09:00,1.0,0.001,0.0,Inactive
2024-08-14 23:20:00+09:00,2024-08-14 23:30:00+09:00,58.0,0.044,0.0,Inactive
2024-08-14 23:40:00+09:00,2024-08-14 23:50:00+09:00,37.0,0.028,0.0,Inactive
2024-08-14 23:50:00+09:00,2024-08-15 00:00:00+09:00,15.0,0.012,0.0,Inactive
2024-08-15 00:10:00+09:00,2024-08-15 00:20:00+09:00,25.0,0.019,0.0,Inactive
2024-08-15 00:40:00+09:00,2024-08-15 00:50:00+09:00,20.0,0.015,0.0,Inactive
2024-08-15 03:00:00+09:00,2024-08-15 03:10:00+09:00,39.0,0.031,0.0,Inactive
2024-08-15 08:30:00+09:00,2024-08-15 08:40:00+09:00,64.0,0.049,0.0,Inactive
2024-08-15 09:00:00+09:00,2024-08-15 09:10:00+09:00,6.0,0.004,0.0,Inactive
2024-08-15 09:10:00+09:00,2024-08-15 09:20:00+09:00,35.0,0.026,0.0,Inactive
2024-08-15 09:20:00+09:00,2024-08-15 09:30:00+09:00,72.0,0.052,0.0,Inactive
2024-08-15 09:30:00+09:00,2024-08-15 09:40:00+09:00,141.0,0.104,0.0,Light
2024-08-15 10:00:00+09:00,2024-08-15 10:10:00+09:00,53.0,0.041,0.0,Inactive
2024-08-15 10:10:00+09:00,2024-08-15 10:20:00+09:00,307.0,0.235,0.0,Moderate
2024-08-15 10:20:00+09:00,2024-08-15 10:30:00+09:00,21.0,0.015,0.0,Inactive
2024-08-15 10:30:00+09:00,2024-08-15 10:40:00+09:00,67.0,0.05,0.0,Inactive
2024-08-15 11:40:00+09:00,2024-08-15 11:50:00+09:00,3.0,0.002,0.0,Inactive
2024-08-15 11:50:00+09:00,2024-08-15 12:00:00+09:00,73.0,0.053,0.0,Inactive
2024-08-15 12:10:00+09:00,2024-08-15 12:20:00+09:00,52.0,0.039,0.0,Inactive
2024-08-15 12:20:00+09:00,2024-08-15 12:30:00+09:00,32.0,0.025,0.0,Inactive
2024-08-15 13:00:00+09:00,2024-08-15 13:10:00+09:00,1207.0,0.776,0.0,Very Active
2024-08-15 13:10:00+09:00,2024-08-15 13:20:00+09:00,1804.0,1.251,0.0,Very Active
2024-08-15 13:20:00+09:00,2024-08-15 13:30:00+09:00,1978.0,1.271,16.024,Intense
2024-08-15 13:30:00+09:00,2024-08-15 13:40:00+09:00,1952.0,1.346,16.593,Intense
2024-08-15 13:40:00+09:00,2024-08-15 13:50:00+09:00,1809.0,1.159,15.383,Intense
2024-08-15 13:50:00+09:00,2024-08-15 14:00:00+09:00,2117.0,1.391,0.0,Intense
2024-08-15 14:00:00+09:00,2024-08-15 14:10:00+09:00,1661.0,1.058,0.0,Very Active
2024-08-15 14:10:00+09:00,2024-08-15 14:20:00+09:00,2222.0,1.453,0.0,Intense
2024-08-15 14:20:00+09:00,2024-08-15 14:30:00+09:00,2071.0,1.385,0.0,Intense
2024-08-15 14:30:00+09:00,2024-08-15 14:40:00+09:00,1860.0,1.258,2.0,Very Active
2024-08-15 14:40:00+09:00,2024-08-15 14:50:00+09:00,1196.0,0.782,1.0,Very Active
2024-08-15 14:50:00+09:00,2024-08-15 15:00:00+09:00,12.0,0.007,0.0,Inactive
2024-08-15 15:10:00+09:00,2024-08-15 15:20:00+09:00,11.0,0.009,0.0,Inactive
2024-08-15 15:20:00+09:00,2024-08-15 15:30:00+09:00,29.0,0.021,0.0,Inactive
2024-08-15 17:10:00+09:00,2024-08-15 17:20:00+09:00,41.0,0.03,0.0,Inactive
2024-08-15 17:50:00+09:00,2024-08-15 18:00:00+09:00,12.0,0.009,0.0,Inactive
2024-08-15 18:10:00+09:00,2024-08-15 18:20:00+09:00,24.0,0.02,0.0,Inactive
2024-08-15 18:20:00+09:00,2024-08-15 18:30:00+09:00,18.0,0.01,0.0,Inactive
2024-08-15 18:30:00+09:00,2024-08-15 18:40:00+09:00,70.0,0.054,0.0,Inactive
2024-08-15 18:40:00+09:00,2024-08-15 18:50:00+09:00,40.0,0.029,0.0,Inactive
2024-08-15 18:50:00+09:00,2024-08-15 19:00:00+09:00,16.0,0.006,0.0,Inactive
2024-08-15 19:00:00+09:00,2024-08-15 19:10:00+09:00,77.0,0.063,0.0,Inactive
2024-08-15 19:10:00+09:00,2024-08-15 19:20:00+09:00,35.0,0.027,0.0,Inactive
2024-08-15 19:20:00+09:00,2024-08-15 19:30:00+09:00,18.0,0.014,0.0,Inactive
2024-08-15 20:10:00+09:00,2024-08-15 20:20:00+09:00,31.0,0.024,0.0,Inactive
2024-08-15 20:50:00+09:00,2024-08-15 21:00:00+09:00,25.0,0.02,0.0,Inactive
2024-08-15 21:00:00+09:00,2024-08-15 21:10:00+09:00,1.0,0.001,0.0,Inactive
2024-08-15 21:10:00+09:00,2024-08-15 21:20:00+09:00,86.0,0.066,0.0,Inactive
2024-08-15 21:20:00+09:00,2024-08-15 21:30:00+09:00,29.0,0.022,0.0,Inactive
